0.231377,71.0876
0.242946,70.8821
0.255094,70.2912
0.267848,70.057
0.281241,68.7973
0.295303,68.51
0.310068,68.2209
0.325571,67.5477
0.34185,67.1906
0.358942,66.3049
0.376889,65.9266
0.395734,65.2042
0.415521,64.7375
0.436297,63.5316
0.458112,63.1405
0.481017,62.3474
0.505068,61.9435
0.530321,60.9664
0.556837,60.5504
0.584679,59.8676
0.613913,59.3508
0.644609,58.4371
0.676839,57.955
0.710681,57.1685
0.746215,56.7612
0.783526,55.975
0.822702,55.5703
0.863838,54.609
0.907029,54.1327
0.952381,53.5737
1,53.2054
1.05,52.4753
1.1025,52.1253
1.15762,51.5935
1.21551,51.0051
1.27628,50.4225
1.3401,50.1083
1.4071,49.5896
1.47746,49.0566
1.55133,48.776
1.62889,48.4019
1.71034,48.0276
1.79586,47.6441
1.88565,47.4003
1.97993,46.6405
2.07893,46.2748
2.18287,46.0592
2.29202,45.7589
2.40662,45.3403
2.52695,45.087
2.6533,44.9021
2.78596,44.4166
2.92526,44.1985
3.07152,44.0371
3.2251,43.6827
3.38635,43.5342
3.55567,43.3213
3.73346,42.5845
3.92013,42.3904
4.11614,42.2239
4.32194,41.9546
4.53804,41.7684
4.76494,41.2724
5.00319,41.1321
5.25335,41.0098
5.51602,40.508
5.79182,40.2028
6.08141,40.0148
6.38548,39.5994
6.70475,39.3927
7.03999,39.2267
7.39199,38.7704
7.76159,38.6209
8.14967,38.4521
8.55715,37.9426
8.98501,37.6482
9.43426,37.3965
9.90597,37.2211
10.4013,36.4957
10.9213,36.3202
11.4674,35.8717
12.0408,35.686
12.6428,35.2773
13.2749,35.0182
13.9387,34.808
14.6356,34.3494
15.3674,34.1909
16.1358,33.8373
16.9426,33.2086
17.7897,32.7675
18.6792,32.5394
19.6131,32.3323
20.5938,31.8941
21.6235,31.6581
22.7047,30.9209
23.8399,30.6791
25.0319,30.344
26.2835,30.0157
27.5977,29.4659
28.9775,29.1289
30.4264,28.7379
31.9477,28.3374
33.5451,28.0771
35.2224,27.5154
36.9835,27.2026
38.8327,26.5289
40.7743,26.1936
42.813,25.9413
44.9537,25.1837
47.2014,24.9066
49.5614,24.2367
52.0395,23.9684
54.6415,23.3752
57.3736,23.0623
60.2422,22.4832
63.2544,22.0419
66.4171,21.5863
69.7379,21.2663
73.2248,20.7364
76.8861,20.2173
80.7304,19.6618
84.7669,19.083
89.0052,18.5655
93.4555,18.0147
98.1283,17.3448
103.035,16.8939
108.186,16.2229
113.596,15.7511
119.276,15.2887
125.239,14.7092
131.501,14.2715
138.076,13.721
144.98,13.202
152.229,12.6847
159.841,12.1561
167.833,11.205
176.224,10.5518
185.035,9.89935
194.287,9.15295
204.002,8.42196
214.202,7.89408
224.912,7.25011
236.157,6.68865
247.965,6.15391
260.363,5.66585
273.382,5.22445
287.051,4.69443
301.403,4.32114
316.473,3.88659
332.297,3.494
348.912,3.14785
366.358,0
