0.231377,72.0674
0.242946,71.8698
0.255094,71.3408
0.267848,71.1311
0.281241,70.8931
0.295303,69.8184
0.310068,69.5592
0.325571,68.9588
0.34185,68.6258
0.358942,67.7353
0.376889,67.4049
0.395734,66.7871
0.415521,66.4277
0.436297,66.0808
0.458112,64.874
0.481017,64.4929
0.505068,63.8692
0.530321,63.5017
0.556837,62.6166
0.584679,62.2406
0.613913,61.5431
0.644609,61.1672
0.676839,60.158
0.710681,59.7889
0.746215,59.2257
0.783526,58.8183
0.822702,57.9907
0.863838,57.3686
0.907029,56.8449
0.952381,56.1744
1,55.7398
1.05,55.2271
1.1025,54.9131
1.15762,54.2996
1.21551,54.0023
1.27628,53.4997
1.3401,53.2227
1.4071,52.5144
1.47746,52.2493
1.55133,51.8166
1.62889,51.3058
1.71034,51.0676
1.79586,50.6526
1.88565,50.0548
1.97993,49.765
2.07893,49.5573
2.18287,49.2438
2.29202,48.9182
2.40662,48.6348
2.52695,48.3855
2.6533,47.882
2.78596,47.6303
2.92526,47.4755
3.07152,47.0715
3.2251,46.8781
3.38635,46.7447
3.55567,46.0952
3.73346,45.9687
3.92013,45.6262
4.11614,45.5111
4.32194,45.3747
4.53804,44.9441
4.76494,44.843
5.00319,44.3962
5.25335,44.3024
5.51602,43.979
5.79182,43.8682
6.08141,43.2486
6.38548,43.0333
6.70475,42.8719
7.03999,42.4041
7.39199,42.1341
7.76159,41.5846
8.14967,41.401
8.55715,40.9627
8.98501,40.7675
9.43426,40.1751
9.90597,39.9929
10.4013,39.6576
10.9213,39.2906
11.4674,39.1061
12.0408,38.5801
12.6428,38.4305
13.2749,37.8416
13.9387,37.6696
14.6356,37.4621
15.3674,36.9573
16.1358,36.8355
16.9426,36.267
17.7897,36.017
18.6792,35.4276
19.6131,35.1152
20.5938,34.5907
21.6235,34.1447
22.7047,33.7959
23.8399,33.3508
25.0319,32.9186
26.2835,32.5346
27.5977,32.1633
28.9775,31.6685
30.4264,31.2268
31.9477,31.0257
33.5451,30.4802
35.2224,30.1642
36.9835,29.6803
38.8327,29.3885
40.7743,28.7062
42.813,28.274
44.9537,27.7225
47.2014,27.229
49.5614,26.6964
52.0395,26.1436
54.6415,25.6969
57.3736,25.1045
60.2422,24.7425
63.2544,24.158
66.4171,23.7202
69.7379,23.2198
73.2248,22.7494
76.8861,22.2099
80.7304,21.6865
84.7669,21.2067
89.0052,20.6051
93.4555,19.8374
98.1283,19.2477
103.035,18.5662
108.186,17.982
113.596,17.3126
119.276,16.8404
125.239,16.2015
131.501,15.5767
138.076,15.1208
144.98,14.5025
152.229,13.8937
159.841,13.3682
167.833,12.7901
176.224,11.8688
185.035,11.0404
194.287,10.1734
204.002,9.41954
214.202,8.67233
224.912,8.01792
236.157,7.36303
247.965,6.67869
260.363,6.16146
273.382,5.53695
287.051,4.98833
301.403,4.47718
316.473,4.02515
332.297,3.60969
348.912,3.23812
366.358,0
