0.231377,71.6147
0.242946,71.4223
0.255094,70.859
0.267848,70.599
0.281241,69.5396
0.295303,69.2682
0.310068,68.9712
0.325571,68.3429
0.34185,67.996
0.358942,67.054
0.376889,66.7179
0.395734,65.9409
0.415521,65.5733
0.436297,64.3683
0.458112,63.9919
0.481017,63.2572
0.505068,62.8643
0.530321,61.9813
0.556837,61.5803
0.584679,61.1135
0.613913,60.4248
0.644609,59.9242
0.676839,58.9791
0.710681,58.1912
0.746215,57.6607
0.783526,56.9594
0.822702,56.5771
0.863838,55.7262
0.907029,55.3582
0.952381,54.7697
1,54.3334
1.05,53.7364
1.1025,53.4014
1.15762,52.472
1.21551,52.1411
1.27628,51.56
1.3401,51.1324
1.4071,50.7134
1.47746,50.2335
1.55133,49.9564
1.62889,49.3718
1.71034,49.1087
1.79586,48.6264
1.88565,48.2696
1.97993,47.9574
2.07893,47.734
2.18287,47.1428
2.29202,46.8012
2.40662,46.6053
2.52695,46.3589
2.6533,46.021
2.78596,45.7537
2.92526,45.5881
3.07152,44.9863
3.2251,44.7783
3.38635,44.6344
3.55567,44.194
3.73346,44.0601
3.92013,43.8805
4.11614,43.5941
4.32194,43.4788
4.53804,42.809
4.76494,42.7007
5.00319,42.4179
5.25335,42.1514
5.51602,41.952
5.79182,41.6818
6.08141,41.323
6.38548,41.0963
6.70475,40.927
7.03999,40.0918
7.39199,39.8906
7.76159,39.5556
8.14967,39.3856
8.55715,39.0323
8.98501,38.8275
9.43426,38.4247
9.90597,38.1025
10.4013,37.967
10.9213,37.3623
11.4674,37.1937
12.0408,36.7814
12.6428,36.5709
13.2749,36.2179
13.9387,35.8064
14.6356,35.4597
15.3674,34.9769
16.1358,34.7833
16.9426,34.3901
17.7897,34.1467
18.6792,33.4375
19.6131,33.2166
20.5938,32.9994
21.6235,32.4324
22.7047,32.0341
23.8399,31.61
25.0319,31.1915
26.2835,30.9735
27.5977,30.4789
28.9775,30.1672
30.4264,29.7031
31.9477,29.3259
33.5451,28.8366
35.2224,28.5541
36.9835,27.9991
38.8327,27.7395
40.7743,27.0398
42.813,26.7526
44.9537,26.1178
47.2014,25.6295
49.5614,25.1596
52.0395,24.7501
54.6415,24.2713
57.3736,23.6789
60.2422,23.2328
63.2544,22.8517
66.4171,22.3781
69.7379,21.8989
73.2248,21.4219
76.8861,20.9564
80.7304,20.3714
84.7669,19.7996
89.0052,19.1844
93.4555,18.6397
98.1283,18.0933
103.035,17.5331
108.186,16.8767
113.596,16.2553
119.276,15.7734
125.239,15.1613
131.501,14.7381
138.076,14.1828
144.98,13.6311
152.229,13.119
159.841,12.6108
167.833,11.9194
176.224,11.0462
185.035,10.1631
194.287,9.54115
204.002,8.80212
214.202,8.11061
224.912,7.48717
236.157,6.87721
247.965,6.34494
260.363,5.82293
273.382,5.3692
287.051,4.84861
301.403,4.35718
316.473,4.0002
332.297,3.58838
348.912,3.23126
366.358,0
