0.231377,70.5285
0.242946,70.3043
0.255094,69.2367
0.267848,68.9958
0.281241,68.3128
0.295303,68.0131
0.310068,67.2926
0.325571,66.9614
0.34185,66.5779
0.358942,65.6307
0.376889,65.2474
0.395734,64.4513
0.415521,64.036
0.436297,62.8797
0.458112,62.4124
0.481017,61.3951
0.505068,60.9475
0.530321,60.1389
0.556837,59.6171
0.584679,58.6999
0.613913,58.0815
0.644609,57.3945
0.676839,56.9646
0.710681,55.916
0.746215,55.4972
0.783526,54.7648
0.822702,54.352
0.863838,53.6177
0.907029,53.045
0.952381,52.422
1,52.0372
1.05,51.2619
1.1025,50.8955
1.15762,50.3847
1.21551,50.0371
1.27628,49.121
1.3401,48.6638
1.4071,48.3527
1.47746,47.7216
1.55133,47.4316
1.62889,47.0011
1.71034,46.7323
1.79586,46.1585
1.88565,45.9071
1.97993,45.5215
2.07893,45.2124
2.18287,44.6333
2.29202,44.2625
2.40662,44.0578
2.52695,43.6538
2.6533,43.4637
2.78596,43.1742
2.92526,42.6827
3.07152,42.5172
3.2251,42.2975
3.38635,42.1467
3.55567,41.8115
3.73346,41.5722
3.92013,40.9177
4.11614,40.736
4.32194,40.6147
4.53804,40.2566
4.76494,40.1446
5.00319,40.0052
5.25335,39.7029
5.51602,39.5613
5.79182,39.2037
6.08141,38.5951
6.38548,38.3614
6.70475,38.1216
7.03999,37.741
7.39199,37.5325
7.76159,37.2119
8.14967,37.0361
8.55715,36.7736
8.98501,36.2801
9.43426,36.0916
9.90597,35.7825
10.4013,35.5996
10.9213,34.9729
11.4674,34.7237
12.0408,34.5423
12.6428,34.2268
13.2749,34.0103
13.9387,33.3508
14.6356,33.0818
15.3674,32.6644
16.1358,32.4884
16.9426,32.1958
17.7897,31.9212
18.6792,31.24
19.6131,30.9802
20.5938,30.7815
21.6235,30.3262
22.7047,30.102
23.8399,29.3503
25.0319,29.1523
26.2835,28.8277
27.5977,28.5305
28.9775,28.0288
30.4264,27.7572
31.9477,27.437
33.5451,26.8286
35.2224,26.5615
36.9835,25.8869
38.8327,25.6317
40.7743,25.3863
42.813,24.6982
44.9537,24.46
47.2014,23.8282
49.5614,23.4932
52.0395,22.8361
54.6415,22.6038
57.3736,22.0573
60.2422,21.762
63.2544,21.2916
66.4171,20.835
69.7379,20.5038
73.2248,20.0183
76.8861,19.3829
80.7304,18.7452
84.7669,18.2448
89.0052,17.7207
93.4555,17.0885
98.1283,16.5805
103.035,16.1269
108.186,15.6671
113.596,15.0721
119.276,14.6341
125.239,14.2009
131.501,13.681
138.076,13.2571
144.98,12.7568
152.229,12.2409
159.841,11.4623
167.833,10.7562
176.224,10.0599
185.035,9.46737
194.287,8.72856
204.002,8.19406
214.202,7.51775
224.912,7.05644
236.157,6.4908
247.965,5.98424
260.363,5.5075
273.382,5.06711
287.051,4.64805
301.403,4.18965
316.473,3.86974
332.297,3.48506
348.912,3.14465
366.358,0
